gender,work_experience,ssc_board,ssc_percentage,hsc_board,hsc_percentage,degree_stream,cgpa,backlogs,university,coding_score,communication_score,aptitude_score,internships,projects,certifications,status
Male,1,State,92.42411049668698,ICSE,81.70644054334015,MECH,5.40544814164292,0,Anna University,98.90883398561063,62.0553745629139,70.1637854015257,1,1,3,1
Female,1,ICSE,95.30095355221816,ICSE,56.336083547633855,IT,8.844839215516869,1,Osmania,2.027137268275836,50.55530293228856,96.61955545114573,3,0,3,0
Male,1,State,77.07984613992434,State,86.6512107431829,IT,5.706574867013784,3,JNTU,39.323943172519414,29.807495380926163,8.234862134389964,2,1,3,1
Male,1,State,81.47118555585503,State,63.4605028937811,ECE,9.423784551312288,2,VTU,81.76105309172435,11.154873085530248,90.26128550234131,3,1,4,1
Female,1,ICSE,62.84571423461467,State,72.4306626414836,CSE,7.65110993295763,5,Anna University,32.660288026197705,73.58541396009166,84.56323125268159,0,3,3,0
Female,0,State,90.04013439892623,CBSE,94.1566531163729,CSE,9.74236409727698,4,Anna University,64.90361759185217,38.180513337700596,89.31851829241538,1,0,2,0
Male,0,CBSE,81.60612142245115,ICSE,98.52762574425506,MECH,6.451804564040977,1,Osmania,99.22592037664604,8.653077727317637,0.5762956607139547,3,1,3,1
Male,0,CBSE,75.17567556489983,State,71.22860509201786,MECH,7.271580759391956,1,Anna University,64.67712888159438,77.27893382727329,74.19034805271947,1,4,3,1
Female,0,ICSE,53.005427803919794,CBSE,91.740133397725,IT,8.47123481164789,4,JNTU,11.119137762326892,23.28946834838207,54.8938114161639,3,2,1,1
Male,1,CBSE,95.79674812555768,ICSE,52.667449727493036,CSE,9.159566562854803,4,VTU,84.29319569539857,73.64520537055205,57.31794337584197,4,0,4,0
Female,0,State,80.7725710192203,CBSE,92.37870148951313,CSE,7.106785438728034,3,Anna University,96.66574372925297,56.48986859407367,46.92019873527556,0,3,4,0
Female,0,CBSE,59.6345547346484,CBSE,81.47551610763249,CSE,9.462162691635822,0,Anna University,71.25084212988676,19.452901157905124,74.26769177482193,0,1,3,1
Female,1,ICSE,80.31930584915264,State,74.4353084195801,ECE,5.589936041621976,0,VTU,41.906809984307024,7.640572717479199,99.98392904764046,2,4,0,0
Female,0,ICSE,83.87316771199866,ICSE,94.49818525686239,ECE,8.543423594050477,2,Anna University,94.84001753454244,59.32490154026257,71.05383592741634,0,2,1,1
Male,0,State,76.28851683416127,CBSE,92.2668611253207,MECH,6.740994911068302,5,Anna University,96.85720150491983,2.52118322394288,67.8050416039323,2,2,3,0
Female,1,ICSE,85.90508689780113,ICSE,64.8472547976786,IT,5.506677420662985,0,Osmania,93.51167434991574,6.546448486411283,65.44377156800809,0,4,0,1
Male,0,CBSE,79.07269739643121,State,89.57441911723788,EEE,6.933322784010019,2,JNTU,41.181900231008065,70.22190819667006,69.52116698473576,3,0,2,1
Female,0,ICSE,97.3884791016074,ICSE,54.97454668311863,IT,9.40107812242784,2,Anna University,78.9707673968847,53.887384140130315,34.211246743083244,3,2,1,1
Male,0,State,52.68485392996534,CBSE,91.1381967733685,ECE,9.9026693564432,1,JNTU,65.417935903406,32.62952656543769,32.02197436664187,4,2,4,1
Female,0,ICSE,55.31228542347802,CBSE,83.77278090116252,ECE,6.963999285502413,1,Osmania,17.970666588558682,53.92279426684237,78.43379782705064,3,2,0,1
Male,0,CBSE,58.683581847716994,ICSE,54.393316546597134,MECH,9.432081939031875,5,JNTU,53.5514901677154,59.16493275249195,5.308801735296553,1,5,3,1
Male,1,State,84.5085535302166,CBSE,84.15400867370677,EEE,7.548272081209391,3,Osmania,74.76910091286369,56.52858662444664,75.92477382033839,3,1,0,0
Female,1,CBSE,82.27979363749043,CBSE,79.02596383381851,CSE,8.585075188319706,4,JNTU,89.59122759653094,64.25540115154905,81.38415851695684,2,1,4,0
Female,1,State,94.6029430104847,CBSE,79.72750505725224,EEE,5.226857111369116,4,JNTU,86.25983704065536,94.02881001903673,52.15979595862677,4,2,2,0
Female,1,ICSE,86.64387264419491,State,64.54319675648493,EEE,7.786559859920117,5,Anna University,15.46585001854821,38.877752008402545,91.01480954130152,1,3,0,1
Female,1,State,75.41777437822961,State,63.32486000064226,EEE,5.350809681054952,2,JNTU,48.803324648521084,30.115141345757614,47.308743714718446,1,5,3,1
Male,1,State,99.5915896231815,CBSE,88.126755602701,MECH,6.3430897854689965,5,Anna University,47.8268629460785,3.8434911030169716,17.808666809584437,0,2,0,0
Female,0,ICSE,63.30539780846496,ICSE,62.840674050861956,ECE,7.834071629343393,4,Anna University,89.87370618979223,14.707305685676687,36.13986487066728,2,0,2,1
Male,1,CBSE,91.6595829892727,State,72.31311259049494,CSE,9.035818832108403,2,JNTU,0.19373091368668494,10.624981588114268,90.58675059310862,3,5,0,1
Male,1,ICSE,71.33951860969597,ICSE,84.73944992993924,EEE,7.804468219019553,4,Anna University,73.87135376269276,33.54441868724622,99.3738288324387,3,3,2,1
Female,0,State,82.43675694378672,CBSE,53.98081256637189,CSE,9.68095770557605,3,JNTU,61.86415165462653,60.99907288150555,42.18539669894834,0,0,2,1
Male,0,ICSE,86.3634235226217,CBSE,79.72741913058286,EEE,9.051662537879178,1,VTU,92.15714731765662,4.633389113458342,16.684654559365786,3,4,1,0
Male,1,State,81.68770435951681,ICSE,79.46881863240586,ECE,5.781200730525513,1,Anna University,45.6917350331738,72.76650044546848,28.632928023413783,1,4,1,0
Male,0,ICSE,57.02536515542966,State,84.21143554440127,CSE,6.944792428139687,2,VTU,65.76722498755007,39.74329499777392,55.3296342513964,3,1,3,1
Male,1,ICSE,72.14755053739664,ICSE,68.49640476528293,IT,8.342427136533894,5,VTU,97.27470304215423,96.35045157884547,57.209591827714654,3,5,3,1
Female,0,CBSE,78.07191889665621,ICSE,72.44898870319199,ECE,9.69203015804645,4,Anna University,74.39037629159088,56.838497519193865,63.005940669358,1,1,3,1
Female,1,State,92.45218795892984,CBSE,66.49846569723468,CSE,9.938579343723354,0,Osmania,6.738397412976738,77.13623123884888,83.5353372572547,2,1,2,1
Female,0,CBSE,72.18228743992861,State,90.40841235943878,EEE,8.815932189814035,3,Osmania,16.753355097267452,86.1181232297033,71.12141516880277,2,5,2,1
Female,0,State,95.93736524021257,ICSE,56.530538001806626,EEE,7.868846527896819,4,VTU,82.1451102959748,88.88463013255273,26.084022650250695,1,4,1,0
Male,1,ICSE,72.01871115126053,State,98.14769767876649,ECE,8.78304844868996,0,VTU,33.47955409736589,51.846174967980716,39.50440606960004,1,5,2,1
Male,1,State,77.43899296315058,CBSE,81.74180779896088,ECE,6.366182097319738,3,JNTU,70.59181105982749,39.67425584310811,83.98165838040134,4,0,1,1
Female,1,CBSE,89.81428414714006,State,94.3453362196088,EEE,6.4180151362981634,3,VTU,69.9823733343828,56.05149896884395,63.338267060571106,4,3,0,1
Female,1,CBSE,79.15338422110719,CBSE,71.31157291323821,CSE,8.271746730811616,1,Anna University,99.37005233882049,40.20704016174279,16.641804824472352,3,1,3,1
Female,1,CBSE,98.01090361914123,State,66.61395351959983,IT,9.359177881999551,2,Osmania,46.987272363634084,24.071496928324155,32.55388040803185,3,4,3,1
Male,0,State,83.01679152570638,ICSE,95.03629050619918,MECH,9.84904744588177,4,Osmania,73.78323605059232,32.391982716666746,79.10909124309013,4,1,4,1
Female,1,CBSE,76.13547270338006,CBSE,54.94365144381514,ECE,6.706673004156091,3,Osmania,4.875287728610234,23.276985623859893,17.209412332338058,3,2,1,0
Female,1,CBSE,51.179598389039796,ICSE,55.85536157526389,EEE,8.982768115506602,4,Anna University,46.25910206930885,26.94376305948617,69.10506527207795,2,3,4,0
Female,0,CBSE,70.68664487901648,CBSE,64.96733882423386,CSE,9.257654026437468,3,JNTU,18.668154481713096,9.360773723572036,56.35365362315731,2,0,3,1
Male,0,ICSE,64.96242096300801,State,97.98874908831593,ECE,8.115866215156963,5,Anna University,84.05715517131769,42.64627207239047,14.747490640114513,0,1,4,1
Male,1,ICSE,87.40528339437446,State,81.65343049325536,CSE,6.737959411148815,1,Anna University,83.9908332016071,23.528390660322373,68.88789240309364,4,2,0,1
Male,0,State,60.41388375767729,CBSE,77.7096848307699,ECE,8.095442826369005,2,Osmania,23.63644207056953,44.83665523944761,14.234897065516972,2,2,4,1
Male,0,State,60.261004364703595,CBSE,85.26781681777103,EEE,7.922244521557564,0,Anna University,31.82851531164682,79.21982341762931,39.843557910968116,0,3,0,1
Male,1,CBSE,59.47595216186884,CBSE,70.87372780390831,CSE,8.032627528982454,0,VTU,70.24777844603521,44.83123532431772,30.85599245245203,1,4,3,1
Male,0,ICSE,56.280780657811796,State,87.90367507103997,EEE,8.096301068938608,5,Anna University,73.8265923412267,95.46118707097155,69.00099526869575,2,4,2,0
Male,0,CBSE,65.55035018354437,CBSE,69.66153489864388,CSE,9.235290954358476,1,Osmania,65.76316021143738,14.783689452802085,78.23623566066523,0,1,1,0
Male,1,CBSE,94.29610572217126,CBSE,91.31815924282323,ECE,5.850407566336652,3,Osmania,99.66946375261612,85.02649908378747,16.83165819559135,3,1,4,1
Female,1,ICSE,88.74642361529774,ICSE,63.36475410382523,MECH,6.836469738075841,1,Anna University,86.8683211985112,24.825811407298747,81.19967425989417,0,4,0,1
Female,0,ICSE,86.76256081533967,CBSE,63.877332964901214,MECH,7.930008636753557,2,VTU,41.705888075252254,93.39334508549742,0.7214055994557822,2,0,3,0
Male,0,ICSE,89.86684028249813,ICSE,76.11916527133675,IT,6.4166386930581325,0,VTU,32.69767215418836,22.714792644865454,53.0058547342533,3,0,3,1
Male,1,State,63.47089446647858,ICSE,71.53805791808676,IT,9.890765610420196,4,Osmania,59.68497479960805,74.69617859648055,51.67888898746739,3,2,2,1
Female,0,State,94.37208453762439,ICSE,82.40579221423476,EEE,6.315751298011646,0,VTU,81.76363358335038,6.211790085997015,62.38214307518197,0,3,3,0
Male,0,CBSE,56.86516875708022,State,68.21453773367895,CSE,7.348144403211826,2,VTU,47.53434737365529,62.98134371601777,23.970053033467497,0,0,3,0
Male,0,State,66.8172863357791,ICSE,61.52753245351834,IT,9.386825228565343,3,JNTU,73.76926068316395,21.867421791594076,0.9856829930201427,2,1,2,1
Male,1,ICSE,79.33740594836715,CBSE,73.49042814414506,ECE,5.400318313301131,1,JNTU,1.9160039506042392,67.0172541648236,45.47629161413994,3,0,3,0
Female,0,ICSE,55.145254417100034,State,78.0478249748573,MECH,9.10344001047126,0,VTU,92.58401082981041,63.58293376248469,7.140621125825453,4,3,0,1
Female,0,State,86.50650938882124,State,57.13000269148452,CSE,7.85504184487335,0,VTU,77.38347275154524,92.36958796601623,89.21938868068682,0,1,4,0
Female,1,CBSE,69.36230241017375,State,77.83593128665827,MECH,5.159010204098352,4,JNTU,39.41900867641329,62.66764306204482,17.36663256891734,4,3,4,1
Female,0,CBSE,89.22028328042,State,65.96283526239485,CSE,9.514564459833846,1,JNTU,38.40123255192921,40.82488116499078,42.523296749866056,4,4,0,1
Female,0,State,74.64481427923013,State,69.6225942434254,IT,5.195984177278715,4,JNTU,10.288680774850533,19.35678048492031,43.40003902403837,3,3,4,0
Male,1,CBSE,59.043726221266816,State,63.96590645316406,IT,7.576088981356464,4,Osmania,81.61537238825284,65.74510085441396,55.28646478382048,2,3,3,1
Female,1,CBSE,86.73809056776722,State,96.570516389653,EEE,5.245156231828406,3,Osmania,76.86295092571844,11.636660392283249,78.25323487703972,4,3,4,1
Male,1,CBSE,62.60719779194718,ICSE,84.1668140640107,CSE,5.356000492372491,0,JNTU,63.024970753561625,82.85168269217678,47.21481505087796,2,1,4,0
Male,1,ICSE,74.54051506340214,CBSE,63.12301557003417,ECE,9.436021571289459,5,JNTU,10.145647214403454,24.73345469388637,2.575326722047311,0,3,3,0
Female,0,ICSE,53.77666345784538,CBSE,82.2515667275975,IT,8.829127734812218,1,JNTU,26.23413656370708,52.41588982487298,77.11104111750895,3,3,4,0
Female,0,State,80.89333272060183,ICSE,92.4286204791023,EEE,5.984705866224457,3,Osmania,45.89144732646183,59.59473043293955,8.21733146208915,1,5,3,1
Male,1,ICSE,83.29288831081386,ICSE,70.08151041663842,IT,8.102339866071269,5,Osmania,26.597194376422596,36.24899903974869,64.15532922588642,3,5,2,0
Male,1,CBSE,68.93371049863919,State,91.49787545780912,MECH,8.973397842156078,3,VTU,43.39739231529036,66.38737775722464,80.34295086518955,1,2,2,1
Male,0,ICSE,97.72113901605368,State,57.72074721699962,IT,9.447953206834324,3,Anna University,22.595754063765227,25.021695889213003,28.269017248104376,0,1,4,1
Female,1,State,93.70844607410342,ICSE,91.1390682433084,CSE,7.341534634195732,2,VTU,34.96005038060167,3.4624573776595446,44.91064816840312,2,5,2,1
Female,0,ICSE,85.39704578699974,State,77.01471213361832,EEE,9.487499387006022,2,Anna University,65.22968835966276,95.92677361349364,1.4335842185816627,0,3,4,1
Female,1,CBSE,85.68260372468714,CBSE,61.148724400499106,CSE,7.539250363587808,3,Anna University,89.2361080779695,32.004583134315,80.38751995898853,3,0,2,1
Female,0,CBSE,62.62008574710757,CBSE,70.35706922779556,ECE,8.441140210888456,2,Anna University,38.503068123282524,71.34622346604667,70.32610899208193,1,3,4,1
Female,1,State,82.84076155442244,State,99.39964962233084,ECE,9.895146797125696,1,VTU,69.19082311607575,50.75336069203807,23.138739438784306,1,0,1,0
Male,1,ICSE,59.91031326177598,State,89.1778008321213,IT,6.179758945972633,0,Osmania,13.47930863825203,66.89986771130042,39.02261978657893,3,4,0,0
Female,0,ICSE,57.20016119599111,State,78.75431806925576,EEE,5.84260638041239,5,Osmania,54.08179778557615,11.093652251567775,69.53165018011114,3,4,2,0
Male,1,ICSE,99.97339471012901,CBSE,55.758195595226276,EEE,6.710094124889351,1,Osmania,92.17042255545135,51.88478751160991,35.816312185120665,0,1,3,1
Male,0,CBSE,81.11879657365871,State,70.89057914507501,EEE,5.821995113601547,0,Osmania,2.7935804457383417,39.221955351222036,16.24147755576998,4,1,0,0
Male,0,State,71.54939363285953,ICSE,63.15257570059686,EEE,6.42081402852437,2,VTU,26.755736172680855,45.18495668337076,51.850552887790826,1,4,4,1
Female,0,ICSE,64.40822614419757,State,53.55005397526951,IT,8.71492661685302,5,JNTU,13.249353368014427,96.62083329442363,72.35675702864398,3,1,0,0
Female,0,CBSE,80.19602218311137,ICSE,77.11021943596575,CSE,7.3876201796064365,1,Anna University,53.31214794964148,13.628890483689226,32.080950700294586,0,0,3,1
Female,0,CBSE,52.47967541100431,State,94.4592849920438,IT,6.87520647247451,4,Osmania,67.96424640713253,75.47001764113983,12.177227164445782,4,0,3,1
Male,1,CBSE,54.734049525239755,State,83.77999340870625,CSE,6.843620026378965,3,Osmania,5.7779192063109335,33.034279417328136,82.95441618119767,2,2,4,1
Male,1,ICSE,51.642834887019816,CBSE,62.484019399025556,MECH,5.972649874500266,0,VTU,7.028442064055129,29.03579876237623,25.28018664471231,3,1,2,1
Male,0,ICSE,74.95849166313309,ICSE,78.67923034768945,MECH,7.237057271434976,0,Anna University,86.96291927489054,27.07773958992653,51.281495410660646,4,1,2,1
Male,1,ICSE,80.03033145935913,ICSE,97.16171416734844,CSE,8.123177793440881,4,Osmania,45.62331485675083,34.878155322289096,69.1343149489243,2,2,1,0
Male,0,ICSE,53.12398806789104,ICSE,86.14575264614678,IT,5.695774172591118,4,JNTU,46.29515996386478,35.71170595936061,31.70752003942208,2,3,3,0
Male,1,ICSE,86.06122337494583,CBSE,84.4736949703382,ECE,9.864064307351073,3,Osmania,94.45803949581169,27.074700518197137,64.86365373724183,0,0,1,1
Female,1,ICSE,61.51975357572822,ICSE,98.40790831137582,IT,7.216405882133667,2,Anna University,32.020961026493175,66.74931477734759,45.97095064415283,1,3,3,1
Female,1,ICSE,84.2600726884933,CBSE,89.94366555920124,ECE,9.739804583756975,1,JNTU,89.70236470327903,4.772198370024938,57.043665512384614,3,5,1,1
Female,1,ICSE,99.09485700176228,State,56.831177154937606,IT,5.673294633120926,1,VTU,97.42547445762636,33.22938058058842,59.057610361694266,4,2,2,1
Female,0,ICSE,84.55529350269256,State,67.38175434881006,EEE,8.836079765863401,1,JNTU,24.16941976504303,28.02056068360693,82.41506868968862,2,5,3,0
Male,0,CBSE,94.15965264618043,ICSE,98.2570350368843,EEE,8.088190252717725,2,Anna University,51.403884921254296,75.14180205498701,65.63262734353364,1,5,2,0
Male,1,ICSE,97.40992533715337,State,74.4852697098999,MECH,9.100320597716854,3,Anna University,53.43561529002584,14.649854401955299,26.43066921844105,2,1,0,1
Female,1,State,74.33755241761577,State,55.581872266059264,MECH,8.003389614776026,1,JNTU,86.6168111792064,94.06871420972328,5.9604341138446255,3,3,2,1
Male,0,CBSE,85.11624897098534,ICSE,72.93024398361709,CSE,9.81418316621403,0,Osmania,30.390813638182156,17.051861204515497,0.1985544075132739,3,1,3,0
Female,1,ICSE,92.59846267779209,State,84.84966170354004,ECE,8.134659154649288,0,Anna University,79.80424433534148,37.00273640635512,90.44173847669956,0,2,0,0
Female,0,State,67.8304456437193,ICSE,99.87741108406206,EEE,8.92302062672234,0,JNTU,97.10073912780118,19.97001934391226,94.21100518022062,3,4,1,1
Female,0,ICSE,63.06986582801974,ICSE,66.19526582816009,IT,9.387908862666837,4,Anna University,84.03366527442992,28.669794347209056,9.411148766466793,3,1,4,1
Male,0,State,97.32992863891693,State,75.70434374396369,CSE,8.5729173560523,4,Osmania,90.91402834567175,76.10247006681249,48.7053618282248,3,5,3,1
Female,1,State,86.3151750184409,State,93.9840352324897,IT,7.621183282815801,2,Osmania,70.83544391429696,47.640471873836,15.159520346053446,1,5,4,1
Female,0,State,60.98410666879131,State,67.76336090286668,EEE,6.364085393817102,1,JNTU,90.39557602771737,16.257571731025,94.87490867040846,4,3,4,0
Female,1,State,72.45416963380566,State,55.46307782954286,EEE,9.272463066978347,4,VTU,16.485063535232737,4.663487864457371,24.683251682252372,4,3,0,0
Male,0,CBSE,89.82258847689047,State,97.4467937500752,EEE,7.402891263443392,0,VTU,71.2361415041626,22.991622017027503,50.164709559699894,3,2,1,1
Male,1,CBSE,77.35314954592211,CBSE,74.422040335675,EEE,8.103541131675296,4,Osmania,73.18773549714761,94.5602778526021,16.562019173291674,4,3,2,1
Female,1,State,82.49760490829445,State,75.13918553859858,IT,5.396132689404599,0,VTU,43.91809464994206,84.53167481880334,33.27610845030623,3,0,0,0
Male,1,ICSE,87.68841010225262,CBSE,81.06000723020911,CSE,7.486756615634249,1,Osmania,7.973846735791213,44.01737159240086,26.68063609271809,4,1,1,1
Male,0,State,81.10045944044903,ICSE,50.176831185161234,EEE,8.490788220099226,2,VTU,62.244374626082724,48.1995221945983,47.54260429721856,4,5,2,1
Male,0,CBSE,77.00396609610979,State,96.55655877844245,MECH,7.92035954966885,3,Osmania,5.188080657048067,89.9366139378995,41.978196202214846,2,0,2,0
Male,1,ICSE,87.48071421938867,State,68.07255423872708,CSE,7.2427742802285255,3,Anna University,38.24024961565495,59.13453823757353,33.07977946003753,1,2,1,1
Male,1,CBSE,86.37815177161004,State,69.84659311921743,MECH,6.117136583748346,0,JNTU,39.36702289757517,88.07670651487634,10.587761764841208,2,5,2,0
Male,1,CBSE,81.49362000915895,ICSE,58.70546237666175,IT,6.548351000450798,4,JNTU,99.89225084633328,49.183910435234054,48.44870220069482,2,0,3,0
Male,0,ICSE,67.98947066909648,CBSE,68.90758066462305,EEE,8.503121790811505,4,VTU,29.980203372911053,20.009761911882595,85.02080180915523,4,0,3,1
Male,0,State,70.29060461001359,CBSE,90.19717653880261,CSE,6.1209534941969945,0,JNTU,82.04539379236886,72.5926979942235,73.0223336585566,0,5,0,1
Male,0,State,98.52192744420486,State,89.99958362777674,EEE,8.10863307654441,1,VTU,5.317168521835381,52.639331957901256,72.05748841626695,0,1,2,0
Male,0,State,55.61929661457629,State,96.78984204477264,EEE,7.948688062781016,0,Osmania,52.97659853858404,66.84395799684687,36.60917367453087,1,1,2,1
Female,1,State,63.425245862641766,State,70.1614736340398,CSE,9.85208739693432,1,Anna University,53.66916785560121,15.723091669949463,70.84190806820514,3,4,1,1
Female,1,ICSE,74.62008796021678,State,85.43607518742922,EEE,5.303909212423349,2,JNTU,62.87498531944623,64.76018019189456,46.55314813999186,4,0,3,1
Male,0,ICSE,91.8364843071893,ICSE,75.36187776037785,EEE,5.540613036480307,2,Anna University,81.00052033899384,38.22571474051205,15.027609083816929,1,1,4,0
Female,0,ICSE,58.183783186486394,State,90.20113947595655,ECE,7.5304173282287845,0,JNTU,76.1923381723148,33.19977528111959,41.9049749978051,2,0,0,0
Female,1,CBSE,63.847730906230495,ICSE,85.62710045664986,ECE,7.635549126768173,2,Osmania,76.10081283323746,67.1475541072602,13.273863103159744,4,0,3,1
Male,0,ICSE,53.28991088976195,State,68.39514626431378,CSE,5.199638294025856,4,JNTU,43.22939343242869,59.22391132609566,11.44828189065359,2,2,1,1
Male,0,State,85.29926330254092,CBSE,66.83369171268463,CSE,9.12927710429726,1,JNTU,72.74714824665264,64.91074289367045,2.3059308457610728,1,2,0,1
Male,0,CBSE,61.910471773780806,CBSE,62.62212315139838,EEE,7.473617490514479,3,Osmania,49.13157177491215,96.53330642314913,28.285430096941656,0,5,4,1
Female,0,State,69.43373753354753,State,78.82578952443188,MECH,6.733218733202644,3,VTU,6.69511783450022,70.11964695694178,33.08747842419449,1,0,0,0
Female,0,State,72.1850723514834,State,98.19214257969298,CSE,6.594268853074379,2,VTU,89.0181782611727,64.08989622728906,69.94437129384926,4,2,3,1
Male,0,ICSE,94.56569678032278,ICSE,60.0033368808783,EEE,9.307035907770906,1,Osmania,89.01633061387604,61.35530418414044,53.80047848847836,4,5,4,0
Male,1,ICSE,70.56651451656184,State,54.76262274521626,MECH,5.9836643321409015,4,VTU,32.28787646551393,39.87142493537392,85.8449712053312,3,1,1,1
Male,0,State,57.26125099576245,State,55.97003210381568,ECE,5.802088527163046,3,JNTU,91.39026192809402,83.91916911421816,17.64706267056565,0,0,0,0
Female,0,State,76.21574691700604,State,89.1549338125075,CSE,6.065892646116415,4,Anna University,75.79840385050815,38.09386025057107,26.595664585981403,4,2,3,1
Female,1,CBSE,98.14789973243148,CBSE,67.50524021422818,EEE,8.12511273825982,4,Osmania,40.08012308620231,70.02436343255619,94.10761111434157,0,1,1,1
Female,1,ICSE,80.38428205254056,ICSE,61.21834138461898,ECE,9.054654278142046,3,JNTU,33.150559842525354,29.314364471466714,44.404524777981436,4,0,4,1
Female,1,CBSE,99.16936102302863,CBSE,67.642205918675,IT,6.654893468940898,3,Osmania,97.5142699386101,14.77564417662871,78.90509430486557,0,5,0,1
Male,0,CBSE,92.05536544694351,ICSE,82.2665406414761,ECE,5.867309990574064,2,Anna University,71.2626963111311,12.976330729799612,49.216764864948914,1,0,2,0
Male,1,CBSE,51.798287810670644,CBSE,77.33935624141418,EEE,6.045970838143102,1,JNTU,37.88099547712002,63.45588566907985,47.10856570257476,0,2,3,0
Male,0,State,82.9199797688521,State,87.1794703260613,MECH,8.095918892589255,0,JNTU,64.19838879808052,32.79549304795902,14.811628802964238,2,1,3,1
Male,0,CBSE,64.33834387789418,CBSE,66.95370742408882,IT,6.23017613107115,1,Anna University,57.15261990373689,27.504928859239353,85.11996109485862,1,0,2,0
Female,0,CBSE,77.9808427822362,CBSE,72.60142867323427,IT,9.386401156756834,0,Anna University,52.454002270396074,59.20593293564674,7.835528054763463,4,0,1,0
Female,1,State,63.96725954656133,ICSE,55.09841844814618,IT,5.51945677207157,3,VTU,64.47018988118438,2.5669754465501904,31.026109465304152,4,5,3,0
Male,1,ICSE,67.44352083026452,ICSE,53.65293230163907,CSE,5.161842670027601,4,JNTU,53.76263221803619,24.62256519846745,67.34680717201795,3,4,1,0
Male,1,ICSE,96.15843558770896,CBSE,73.11276214220503,EEE,5.4418912298045194,1,Anna University,65.47903536863807,34.054728531708754,50.72575508080298,2,0,4,1
Female,1,CBSE,60.33215924458526,ICSE,65.07983037229617,IT,9.228215601931602,4,Anna University,90.75685622236391,70.8373590607198,88.13783269715361,3,4,2,0
Male,1,State,93.70545590129151,ICSE,80.64002860680654,ECE,8.256147598328305,1,JNTU,99.32649681452719,54.500124716375055,3.9297952787915924,1,4,1,0
Female,0,ICSE,51.52289040352484,ICSE,52.15010827222859,MECH,9.788723165586251,5,VTU,70.92868733480134,85.59886171264495,64.94075194997302,3,1,4,0
Male,0,CBSE,54.54382691848242,ICSE,56.088318879978274,EEE,6.681482706348788,1,Osmania,92.78208017504326,33.450636299850686,47.74654706271249,1,3,0,1
Male,0,CBSE,92.73375206921318,ICSE,93.25954055531976,ECE,6.063390640048497,4,VTU,85.8410253882954,29.644099227541567,15.431182346765093,3,5,3,1
Male,0,State,81.52780154545977,CBSE,78.31558107595522,CSE,7.809876196568746,5,Anna University,29.503739798127913,3.319740856501052,74.32519071125935,0,4,2,0
Male,1,CBSE,87.3618069019775,ICSE,85.60272668456136,IT,7.689141395633743,2,Osmania,93.29079830430356,95.17173006383531,41.1306855406024,1,1,0,0
Male,1,ICSE,60.47088354109271,State,92.09860593536479,ECE,7.9551199409766085,3,Osmania,7.080900005262148,50.14921463950684,53.15819042366835,1,5,0,0
Male,0,State,76.85417277950518,CBSE,73.19171714750262,EEE,6.737669313301744,2,VTU,32.992182104354484,50.25239146938149,96.72660663631083,0,2,0,0
Male,1,ICSE,86.86096117856525,CBSE,88.0530191983738,ECE,5.029484700183934,2,Osmania,63.99449351048,92.34361453455982,48.62300810251886,0,4,1,1
Female,1,ICSE,81.36570685051312,CBSE,76.22927895367621,CSE,5.175158264703084,1,Anna University,52.69154458951421,28.99182359285798,82.33728655586428,2,3,3,1
Female,0,ICSE,73.58493834456047,ICSE,61.1374385136852,MECH,8.319132307112564,3,JNTU,54.24123928293626,33.21061300457458,76.95775233412444,0,2,2,0
Female,0,CBSE,97.98918932188573,State,66.88280844004697,IT,7.616290240777407,5,JNTU,79.4888329801248,65.6347694395143,66.2754591513799,3,5,3,1
Female,1,CBSE,83.80786667267228,ICSE,74.51752205278305,EEE,9.105056298256368,1,JNTU,19.47036822861923,78.51759548993942,89.68121433503336,0,4,3,1
Female,1,ICSE,95.38754001206189,CBSE,65.84427760861354,IT,6.502049293933984,0,VTU,98.20755099674587,69.93107254324912,25.16016469371809,0,4,3,0
Male,0,ICSE,86.48852557868406,CBSE,66.77638456749492,IT,9.077361186155876,1,JNTU,43.745822729717055,78.87182825222781,82.07712314676631,1,3,4,1
Male,0,State,86.77317642988416,CBSE,66.86964156243832,IT,7.127457067257716,5,JNTU,94.98432648055952,57.51080392905972,37.778748839734256,1,0,4,1
Female,0,State,54.00091348788396,CBSE,56.14199894285521,ECE,5.483491927731686,4,JNTU,38.31158644968327,86.28234827116036,81.24908900812213,0,3,4,0
Male,1,CBSE,67.97323109269718,ICSE,54.232130360612565,ECE,9.889557812953472,1,Osmania,60.178666885163565,55.01067300691639,49.3788684545511,2,1,4,1
Female,0,CBSE,92.91847033598293,State,52.32480198456522,MECH,7.559679645727599,0,Osmania,45.031147132313606,22.934062725120906,85.77092529432359,1,1,3,1
Female,0,State,61.6301931074378,State,55.54781305171684,CSE,8.147392569811732,1,Osmania,67.59351638519703,54.170110649861826,89.48435376929864,3,3,3,1
Male,1,ICSE,55.77529330782331,CBSE,67.1853546067809,EEE,8.35398593244784,5,Anna University,18.36247293841865,71.29446851569547,59.76438756841155,3,3,2,0
Male,1,CBSE,66.30530283193967,State,79.69359028915285,ECE,6.812061261134403,0,Anna University,40.062853284048494,65.35753394149114,50.76269568312449,0,3,2,0
Male,1,ICSE,61.0218942446307,CBSE,59.40734636047045,IT,8.737641599310686,3,Anna University,6.838112210743141,24.301676297073584,78.32801433323343,0,3,2,0
